source,destination,transmitter_type,channel_pattern,launch_power_dbm,16QAM,QPSK,qpsk_minus_16qam_gsnr_db
bristol,powergate,voyager,01100110,-4.5,7.843,7.293,-0.5499999999999998
bristol,powergate,voyager,01100111,-5.5,7.306,6.676,-0.6299999999999999
bristol,powergate,voyager,01100111,-5.0,7.354,6.726,-0.6280000000000001
bristol,powergate,voyager,01100111,-4.5,7.376,6.748,-0.6280000000000001
bristol,powergate,voyager,01101000,-5.5,8.14,7.66,-0.4800000000000004
bristol,powergate,voyager,01101000,-5.0,8.187,7.71,-0.4769999999999994
bristol,powergate,voyager,01101000,-4.5,8.21,7.73,-0.4800000000000004
bristol,powergate,voyager,01101001,-5.5,8.095,7.617,-0.47800000000000065
bristol,powergate,voyager,01101001,-5.0,8.145,7.667,-0.47799999999999976
bristol,powergate,voyager,01101001,-4.5,8.165,7.688,-0.4769999999999994
bristol,powergate,voyager,01101010,-5.5,7.94,7.428,-0.5120000000000005
bristol,powergate,voyager,01101010,-5.0,7.988,7.478,-0.5100000000000007
bristol,powergate,voyager,01101010,-4.5,8.01,7.498,-0.5119999999999996
bristol,powergate,voyager,01101011,-5.5,7.476,6.878,-0.5979999999999999
bristol,powergate,voyager,01101011,-5.0,7.524,6.926,-0.5979999999999999
bristol,powergate,voyager,01101011,-4.5,7.546,6.948,-0.5979999999999999
bristol,powergate,voyager,01101100,-5.5,7.567,6.975,-0.5920000000000005
bristol,powergate,voyager,01101100,-5.0,7.617,7.025,-0.5919999999999996
bristol,powergate,voyager,01101100,-4.5,7.638,7.05,-0.5880000000000001
bristol,powergate,voyager,01101101,-5.5,7.436,6.832,-0.6040000000000001
bristol,powergate,voyager,01101101,-5.0,7.486,6.882,-0.6040000000000001
bristol,powergate,voyager,01101101,-4.5,7.506,6.906,-0.6000000000000005
bristol,powergate,voyager,01101110,-5.5,7.126,6.464,-0.6619999999999999
bristol,powergate,voyager,01101110,-5.0,7.176,6.516,-0.6600000000000001
bristol,powergate,voyager,01101110,-4.5,7.196,6.536,-0.6600000000000001
bristol,powergate,voyager,01101111,-5.5,6.78,6.075,-0.7050000000000001
bristol,powergate,voyager,01101111,-5.0,6.83,6.125,-0.7050000000000001
bristol,powergate,voyager,01101111,-4.5,6.852,6.145,-0.7070000000000007
bristol,powergate,voyager,01110000,-5.5,7.613,7.023,-0.5900000000000007
bristol,powergate,voyager,01110000,-5.0,7.663,7.073,-0.5899999999999999
bristol,powergate,voyager,01110000,-4.5,7.683,7.1,-0.5830000000000002
bristol,powergate,voyager,01110001,-5.5,7.78,7.24,-0.54
bristol,powergate,voyager,01110001,-5.0,7.83,7.29,-0.54
bristol,powergate,voyager,01110001,-4.5,7.85,7.312,-0.5379999999999994
bristol,powergate,voyager,01110010,-5.5,7.678,7.12,-0.5579999999999998
bristol,powergate,voyager,01110010,-5.0,7.728,7.17,-0.5579999999999998
bristol,powergate,voyager,01110010,-4.5,7.748,7.19,-0.5579999999999998
bristol,powergate,voyager,01110011,-5.5,7.306,6.676,-0.6299999999999999
bristol,powergate,voyager,01110011,-5.0,7.356,6.726,-0.6299999999999999
bristol,powergate,voyager,01110011,-4.5,7.376,6.748,-0.6280000000000001
bristol,powergate,voyager,01110100,-5.5,7.508,6.912,-0.5960000000000001
bristol,powergate,voyager,01110100,-5.0,7.555,6.963,-0.5919999999999996
bristol,powergate,voyager,01110100,-4.5,7.577,6.982,-0.5949999999999998
bristol,powergate,voyager,01110101,-5.5,7.418,6.816,-0.6020000000000003
bristol,powergate,voyager,01110101,-5.0,7.468,6.866,-0.6020000000000003
bristol,powergate,voyager,01110101,-4.5,7.488,6.886,-0.6020000000000003
bristol,powergate,voyager,01110110,-5.5,7.126,6.464,-0.6619999999999999
bristol,powergate,voyager,01110110,-5.0,7.176,6.514,-0.6619999999999999
bristol,powergate,voyager,01110110,-4.5,7.196,6.536,-0.6600000000000001
bristol,powergate,voyager,01110111,-5.5,6.797,6.093,-0.7039999999999997
bristol,powergate,voyager,01110111,-5.0,6.847,6.143,-0.7040000000000006
bristol,powergate,voyager,01110111,-4.5,6.867,6.165,-0.702
bristol,powergate,voyager,01111000,-5.5,7.107,6.442,-0.665
bristol,powergate,voyager,01111000,-5.0,7.158,6.492,-0.6660000000000004
bristol,powergate,voyager,01111000,-4.5,7.18,6.513,-0.6669999999999998
bristol,powergate,voyager,01111001,-5.5,7.202,6.562,-0.6399999999999997
bristol,powergate,voyager,01111001,-5.0,7.252,6.614,-0.6379999999999999
bristol,powergate,voyager,01111001,-4.5,7.274,6.638,-0.6360000000000001
bristol,powergate,voyager,01111010,-5.5,7.058,6.394,-0.6639999999999997
bristol,powergate,voyager,01111010,-5.0,7.108,6.448,-0.6599999999999993
bristol,powergate,voyager,01111010,-4.5,7.13,6.468,-0.6619999999999999
bristol,powergate,voyager,01111011,-5.5,6.78,6.073,-0.7069999999999999
bristol,powergate,voyager,01111011,-5.0,6.83,6.123,-0.7069999999999999
bristol,powergate,voyager,01111011,-4.5,6.855,6.148,-0.7070000000000007
bristol,powergate,voyager,01111100,-5.5,6.742,6.022,-0.7199999999999998
bristol,powergate,voyager,01111100,-5.0,6.792,6.072,-0.7199999999999998
bristol,powergate,voyager,01111100,-4.5,6.814,6.094,-0.7199999999999998
bristol,powergate,voyager,01111101,-5.5,6.72,6.008,-0.7119999999999997
bristol,powergate,voyager,01111101,-5.0,6.77,6.057,-0.7129999999999992
bristol,powergate,voyager,01111101,-4.5,6.79,6.08,-0.71
bristol,powergate,voyager,01111110,-5.5,6.458,5.702,-0.7560000000000002
bristol,powergate,voyager,01111110,-5.0,6.508,5.752,-0.7560000000000002
bristol,powergate,voyager,01111110,-4.5,6.53,5.777,-0.7530000000000001
bristol,powergate,voyager,01111111,-5.5,6.227,5.447,-0.7800000000000002
bristol,powergate,voyager,01111111,-5.0,6.277,5.499,-0.7780000000000005
bristol,powergate,voyager,01111111,-4.5,6.297,5.519,-0.7779999999999996
bristol,powergate,voyager,10000000,-5.5,9.96,9.96,0.0
bristol,powergate,voyager,10000000,-5.0,10.01,10.01,0.0
bristol,powergate,voyager,10000000,-4.5,10.03,10.03,0.0
bristol,powergate,voyager,10000001,-5.5,9.69,9.61,-0.08000000000000007
bristol,powergate,voyager,10000001,-5.0,9.735,9.655,-0.08000000000000007
bristol,powergate,voyager,10000001,-4.5,9.75,9.675,-0.07499999999999929
bristol,powergate,voyager,10000010,-5.5,9.65,9.56,-0.08999999999999986
bristol,powergate,voyager,10000010,-5.0,9.695,9.605,-0.08999999999999986
bristol,powergate,voyager,10000010,-4.5,9.715,9.625,-0.08999999999999986
bristol,powergate,voyager,10000011,-5.5,8.593,8.223,-0.3699999999999992
bristol,powergate,voyager,10000011,-5.0,8.643,8.273,-0.370000000000001
bristol,powergate,voyager,10000011,-4.5,8.66,8.293,-0.3670000000000009
bristol,powergate,voyager,10000100,-5.5,9.595,9.49,-0.10500000000000043
bristol,powergate,voyager,10000100,-5.0,9.645,9.535,-0.10999999999999943
bristol,powergate,voyager,10000100,-4.5,9.665,9.55,-0.11499999999999844
bristol,powergate,voyager,10000101,-5.5,9.02,8.753,-0.26699999999999946
bristol,powergate,voyager,10000101,-5.0,9.07,8.803,-0.26699999999999946
bristol,powergate,voyager,10000101,-4.5,9.09,8.823,-0.26699999999999946
bristol,powergate,voyager,10000110,-5.5,8.543,8.163,-0.379999999999999
bristol,powergate,voyager,10000110,-5.0,8.59,8.207,-0.3829999999999991
bristol,powergate,voyager,10000110,-4.5,8.61,8.23,-0.379999999999999
bristol,powergate,voyager,10000111,-5.5,7.84,7.317,-0.5229999999999997
bristol,powergate,voyager,10000111,-5.0,7.888,7.367,-0.5209999999999999
bristol,powergate,voyager,10000111,-4.5,7.907,7.39,-0.5170000000000003
bristol,powergate,voyager,10001000,-5.5,9.51,9.38,-0.129999999999999
bristol,powergate,voyager,10001000,-5.0,9.56,9.43,-0.13000000000000078
bristol,powergate,voyager,10001000,-4.5,9.58,9.45,-0.13000000000000078
bristol,powergate,voyager,10001001,-5.5,9.133,8.9,-0.23299999999999876
bristol,powergate,voyager,10001001,-5.0,9.18,8.95,-0.23000000000000043
bristol,powergate,voyager,10001001,-4.5,9.2,8.97,-0.22999999999999865
bristol,powergate,voyager,10001010,-5.5,8.95,8.67,-0.27999999999999936
bristol,powergate,voyager,10001010,-5.0,9.0,8.713,-0.2870000000000008
bristol,powergate,voyager,10001010,-4.5,9.017,8.733,-0.2839999999999989
bristol,powergate,voyager,10001011,-5.5,8.182,7.728,-0.4540000000000006
bristol,powergate,voyager,10001011,-5.0,8.232,7.777,-0.4549999999999992
bristol,powergate,voyager,10001011,-4.5,8.252,7.798,-0.4540000000000006
bristol,powergate,voyager,10001100,-5.5,8.47,8.07,-0.40000000000000036
bristol,powergate,voyager,10001100,-5.0,8.517,8.117,-0.3999999999999986
bristol,powergate,voyager,10001100,-4.5,8.537,8.14,-0.39700000000000024
bristol,powergate,voyager,10001101,-5.5,8.165,7.707,-0.4579999999999993
bristol,powergate,voyager,10001101,-5.0,8.215,7.758,-0.45699999999999985
bristol,powergate,voyager,10001101,-4.5,8.235,7.78,-0.4549999999999992
bristol,powergate,voyager,10001110,-5.5,7.775,7.24,-0.5350000000000001
bristol,powergate,voyager,10001110,-5.0,7.825,7.29,-0.5350000000000001
bristol,powergate,voyager,10001110,-4.5,7.843,7.31,-0.5330000000000004
bristol,powergate,voyager,10001111,-5.5,7.282,6.664,-0.6180000000000003
bristol,powergate,voyager,10001111,-5.0,7.332,6.712,-0.6200000000000001
bristol,powergate,voyager,10001111,-4.5,7.354,6.734,-0.6200000000000001
bristol,powergate,voyager,10010000,-5.5,9.38,9.205,-0.1750000000000007
bristol,powergate,voyager,10010000,-5.0,9.43,9.255,-0.17499999999999893
bristol,powergate,voyager,10010000,-4.5,9.45,9.275,-0.17499999999999893
bristol,powergate,voyager,10010001,-5.5,9.14,8.9,-0.2400000000000002
bristol,powergate,voyager,10010001,-5.0,9.183,8.95,-0.23300000000000054
bristol,powergate,voyager,10010001,-4.5,9.203,8.97,-0.23299999999999876
bristol,powergate,voyager,10010010,-5.5,9.033,8.767,-0.266
bristol,powergate,voyager,10010010,-5.0,9.08,8.817,-0.2629999999999999
bristol,powergate,voyager,10010010,-4.5,9.1,8.837,-0.2629999999999999
bristol,powergate,voyager,10010011,-5.5,8.277,7.84,-0.4369999999999994
bristol,powergate,voyager,10010011,-5.0,8.325,7.89,-0.4349999999999996
bristol,powergate,voyager,10010011,-4.5,8.348,7.91,-0.4380000000000006
bristol,powergate,voyager,10010100,-5.5,8.84,8.527,-0.3130000000000006
bristol,powergate,voyager,10010100,-5.0,8.89,8.577,-0.3130000000000006
bristol,powergate,voyager,10010100,-4.5,8.91,8.597,-0.3130000000000006
bristol,powergate,voyager,10010101,-5.5,8.465,8.07,-0.3949999999999996
bristol,powergate,voyager,10010101,-5.0,8.515,8.12,-0.39500000000000135
bristol,powergate,voyager,10010101,-4.5,8.535,8.14,-0.3949999999999996
bristol,powergate,voyager,10010110,-5.5,8.095,7.617,-0.47800000000000065
bristol,powergate,voyager,10010110,-5.0,8.143,7.668,-0.47500000000000053
bristol,powergate,voyager,10010110,-4.5,8.165,7.69,-0.47499999999999876
bristol,powergate,voyager,10010111,-5.5,7.544,6.968,-0.5759999999999996
bristol,powergate,voyager,10010111,-5.0,7.594,7.016,-0.5780000000000003
bristol,powergate,voyager,10010111,-4.5,7.616,7.042,-0.5739999999999998
bristol,powergate,voyager,10011000,-5.5,8.35,7.923,-0.4269999999999996
bristol,powergate,voyager,10011000,-5.0,8.4,7.97,-0.4300000000000006
bristol,powergate,voyager,10011000,-4.5,8.42,7.993,-0.4269999999999996
bristol,powergate,voyager,10011001,-5.5,8.238,7.793,-0.4449999999999994
bristol,powergate,voyager,10011001,-5.0,8.287,7.842,-0.4450000000000012
bristol,powergate,voyager,10011001,-4.5,8.307,7.862,-0.4450000000000003
bristol,powergate,voyager,10011010,-5.5,8.072,7.593,-0.4789999999999992
bristol,powergate,voyager,10011010,-5.0,8.123,7.643,-0.47999999999999954
bristol,powergate,voyager,10011010,-4.5,8.143,7.662,-0.48100000000000076
bristol,powergate,voyager,10011011,-5.5,7.574,7.0,-0.5739999999999998
bristol,powergate,voyager,10011011,-5.0,7.624,7.05,-0.5739999999999998
bristol,powergate,voyager,10011011,-4.5,7.644,7.072,-0.5720000000000001
bristol,powergate,voyager,10011100,-5.5,7.678,7.117,-0.5609999999999999
bristol,powergate,voyager,10011100,-5.0,7.728,7.168,-0.5599999999999996
bristol,powergate,voyager,10011100,-4.5,7.747,7.19,-0.5569999999999995
bristol,powergate,voyager,10011101,-5.5,7.516,6.936,-0.5800000000000001
bristol,powergate,voyager,10011101,-5.0,7.566,6.986,-0.5800000000000001
bristol,powergate,voyager,10011101,-4.5,7.586,7.008,-0.5780000000000003
bristol,powergate,voyager,10011110,-5.5,7.2,6.562,-0.6379999999999999
bristol,powergate,voyager,10011110,-5.0,7.25,6.612,-0.6379999999999999
bristol,powergate,voyager,10011110,-4.5,7.272,6.634,-0.6379999999999999
bristol,powergate,voyager,10011111,-5.5,6.838,6.15,-0.6879999999999997
bristol,powergate,voyager,10011111,-5.0,6.887,6.2,-0.6869999999999994
bristol,powergate,voyager,10011111,-4.5,6.908,6.22,-0.6880000000000006
bristol,powergate,voyager,10100000,-5.5,9.125,8.875,-0.25
bristol,powergate,voyager,10100000,-5.0,9.165,8.92,-0.24499999999999922
bristol,powergate,voyager,10100000,-4.5,9.185,8.94,-0.245000000000001
bristol,powergate,voyager,10100001,-5.5,9.027,8.76,-0.26699999999999946
bristol,powergate,voyager,10100001,-5.0,9.07,8.807,-0.2629999999999999
bristol,powergate,voyager,10100001,-4.5,9.09,8.827,-0.2629999999999999
bristol,powergate,voyager,10100010,-5.5,8.95,8.67,-0.27999999999999936
bristol,powergate,voyager,10100010,-5.0,9.0,8.72,-0.27999999999999936
bristol,powergate,voyager,10100010,-4.5,9.02,8.74,-0.27999999999999936
bristol,powergate,voyager,10100011,-5.5,8.245,7.798,-0.4469999999999992
bristol,powergate,voyager,10100011,-5.0,8.295,7.848,-0.44700000000000006
bristol,powergate,voyager,10100011,-4.5,8.315,7.867,-0.4479999999999995
bristol,powergate,voyager,10100100,-5.5,8.84,8.527,-0.3130000000000006
bristol,powergate,voyager,10100100,-5.0,8.89,8.577,-0.3130000000000006
bristol,powergate,voyager,10100100,-4.5,8.91,8.597,-0.3130000000000006
bristol,powergate,voyager,10100101,-5.5,8.495,8.102,-0.3929999999999989
bristol,powergate,voyager,10100101,-5.0,8.543,8.15,-0.3929999999999989
bristol,powergate,voyager,10100101,-4.5,8.562,8.17,-0.39199999999999946
bristol,powergate,voyager,10100110,-5.5,8.133,7.66,-0.472999999999999
bristol,powergate,voyager,10100110,-5.0,8.18,7.71,-0.46999999999999975
bristol,powergate,voyager,10100110,-4.5,8.2,7.73,-0.46999999999999886
bristol,powergate,voyager,10100111,-5.5,7.59,7.018,-0.5720000000000001
bristol,powergate,voyager,10100111,-5.0,7.64,7.066,-0.5739999999999998
bristol,powergate,voyager,10100111,-4.5,7.66,7.088,-0.5720000000000001
bristol,powergate,voyager,10101000,-5.5,8.64,8.277,-0.3630000000000013
bristol,powergate,voyager,10101000,-5.0,8.69,8.327,-0.36299999999999955
bristol,powergate,voyager,10101000,-4.5,8.71,8.347,-0.3630000000000013
bristol,powergate,voyager,10101001,-5.5,8.468,8.072,-0.3960000000000008
bristol,powergate,voyager,10101001,-5.0,8.518,8.123,-0.39500000000000135
bristol,powergate,voyager,10101001,-4.5,8.537,8.143,-0.39400000000000013
bristol,powergate,voyager,10101010,-5.5,8.315,7.88,-0.4349999999999996
bristol,powergate,voyager,10101010,-5.0,8.36,7.93,-0.4299999999999997
bristol,powergate,voyager,10101010,-4.5,8.38,7.95,-0.4300000000000006
bristol,powergate,voyager,10101011,-5.5,7.768,7.23,-0.5379999999999994
bristol,powergate,voyager,10101011,-5.0,7.818,7.28,-0.5379999999999994
bristol,powergate,voyager,10101011,-4.5,7.838,7.3,-0.5380000000000003
bristol,powergate,voyager,10101100,-5.5,7.938,7.428,-0.5099999999999998
bristol,powergate,voyager,10101100,-5.0,7.987,7.478,-0.5090000000000003
bristol,powergate,voyager,10101100,-4.5,8.008,7.498,-0.5099999999999989
bristol,powergate,voyager,10101101,-5.5,7.732,7.188,-0.5440000000000005
bristol,powergate,voyager,10101101,-5.0,7.782,7.238,-0.5439999999999996
bristol,powergate,voyager,10101101,-4.5,7.802,7.258,-0.5439999999999996
bristol,powergate,voyager,10101110,-5.5,7.418,6.816,-0.6020000000000003
bristol,powergate,voyager,10101110,-5.0,7.468,6.866,-0.6020000000000003
bristol,powergate,voyager,10101110,-4.5,7.488,6.89,-0.5980000000000008
bristol,powergate,voyager,10101111,-5.5,7.023,6.36,-0.6629999999999994
bristol,powergate,voyager,10101111,-5.0,7.073,6.41,-0.6630000000000003
bristol,powergate,voyager,10101111,-4.5,7.093,6.433,-0.6600000000000001
bristol,powergate,voyager,10110000,-5.5,8.143,7.66,-0.48300000000000054
bristol,powergate,voyager,10110000,-5.0,8.19,7.71,-0.47999999999999954
bristol,powergate,voyager,10110000,-4.5,8.213,7.733,-0.47999999999999954
bristol,powergate,voyager,10110001,-5.5,8.172,7.713,-0.4590000000000005
bristol,powergate,voyager,10110001,-5.0,8.223,7.763,-0.46000000000000085
bristol,powergate,voyager,10110001,-4.5,8.242,7.782,-0.46000000000000085
bristol,powergate,voyager,10110010,-5.5,8.075,7.598,-0.4769999999999994
bristol,powergate,voyager,10110010,-5.0,8.123,7.643,-0.47999999999999954
bristol,powergate,voyager,10110010,-4.5,8.145,7.662,-0.48299999999999965
bristol,powergate,voyager,10110011,-5.5,7.62,7.048,-0.5720000000000001
bristol,powergate,voyager,10110011,-5.0,7.668,7.098,-0.5700000000000003
bristol,powergate,voyager,10110011,-4.5,7.69,7.118,-0.5720000000000001
bristol,powergate,voyager,10110100,-5.5,7.905,7.385,-0.5200000000000005
bristol,powergate,voyager,10110100,-5.0,7.955,7.435,-0.5200000000000005
bristol,powergate,voyager,10110100,-4.5,7.975,7.457,-0.5179999999999998
bristol,powergate,voyager,10110101,-5.5,7.732,7.188,-0.5440000000000005
bristol,powergate,voyager,10110101,-5.0,7.782,7.238,-0.5439999999999996
bristol,powergate,voyager,10110101,-4.5,7.802,7.258,-0.5439999999999996
bristol,powergate,voyager,10110110,-5.5,7.44,6.836,-0.6040000000000001
bristol,powergate,voyager,10110110,-5.0,7.488,6.886,-0.6020000000000003
bristol,powergate,voyager,10110110,-4.5,7.51,6.906,-0.6040000000000001
bristol,powergate,voyager,10110111,-5.5,7.055,6.395,-0.6600000000000001
bristol,powergate,voyager,10110111,-5.0,7.105,6.445,-0.6600000000000001
bristol,powergate,voyager,10110111,-4.5,7.127,6.467,-0.6600000000000001
bristol,powergate,voyager,10111000,-5.5,7.508,6.918,-0.5899999999999999
bristol,powergate,voyager,10111000,-5.0,7.558,6.968,-0.5899999999999999
bristol,powergate,voyager,10111000,-4.5,7.578,6.987,-0.5910000000000002
bristol,powergate,voyager,10111001,-5.5,7.522,6.942,-0.5800000000000001
bristol,powergate,voyager,10111001,-5.0,7.572,6.992,-0.5800000000000001
bristol,powergate,voyager,10111001,-4.5,7.592,7.012,-0.5800000000000001
bristol,powergate,voyager,10111010,-5.5,7.38,6.768,-0.6120000000000001
bristol,powergate,voyager,10111010,-5.0,7.43,6.82,-0.6099999999999994
bristol,powergate,voyager,10111010,-4.5,7.45,6.842,-0.6080000000000005
bristol,powergate,voyager,10111011,-5.5,7.047,6.38,-0.6669999999999998
bristol,powergate,voyager,10111011,-5.0,7.097,6.43,-0.6670000000000007
bristol,powergate,voyager,10111011,-4.5,7.117,6.452,-0.665
bristol,powergate,voyager,10111100,-5.5,7.06,6.394,-0.6659999999999995
bristol,powergate,voyager,10111100,-5.0,7.11,6.446,-0.6640000000000006
bristol,powergate,voyager,10111100,-4.5,7.132,6.468,-0.6639999999999997
bristol,powergate,voyager,10111101,-5.5,6.98,6.317,-0.6630000000000003
bristol,powergate,voyager,10111101,-5.0,7.03,6.367,-0.6630000000000003
bristol,powergate,voyager,10111101,-4.5,7.052,6.387,-0.665
bristol,powergate,voyager,10111110,-5.5,6.723,6.01,-0.7130000000000001
bristol,powergate,voyager,10111110,-5.0,6.773,6.06,-0.7130000000000001
bristol,powergate,voyager,10111110,-4.5,6.793,6.08,-0.7130000000000001
bristol,powergate,voyager,10111111,-5.5,6.453,5.704,-0.7490000000000006
bristol,powergate,voyager,10111111,-5.0,6.503,5.754,-0.7490000000000006
bristol,powergate,voyager,10111111,-4.5,6.523,5.777,-0.7459999999999996
bristol,powergate,voyager,11000000,-5.5,8.405,7.96,-0.4449999999999994
bristol,powergate,voyager,11000000,-5.0,8.45,8.01,-0.4399999999999995
bristol,powergate,voyager,11000000,-4.5,8.47,8.03,-0.4400000000000013
bristol,powergate,voyager,11000001,-5.5,8.603,8.23,-0.37299999999999933
bristol,powergate,voyager,11000001,-5.0,8.653,8.28,-0.3730000000000011
bristol,powergate,voyager,11000001,-4.5,8.673,8.3,-0.37299999999999933
bristol,powergate,voyager,11000010,-5.5,8.55,8.163,-0.38700000000000045
bristol,powergate,voyager,11000010,-5.0,8.6,8.213,-0.38700000000000045
bristol,powergate,voyager,11000010,-4.5,8.62,8.233,-0.3869999999999987
bristol,powergate,voyager,11000011,-5.5,7.975,7.457,-0.5179999999999998
