scenario_id,iteration,network,source,destination,target_date,target_column,distance_km,transmitter_type,modulation,baud_rate_gbaud,bit_rate_gbps,channel_slots,channel_pattern,channels,launch_power_dbm,preferred_engine,selected_engine,decision_reason,backend,status,gsnr_db,osnr_db,ase_dbm,gsnr_signal_bw_db,gsnr_0p1nm_db,osnr_signal_bw_db,osnr_0p1nm_db,ase_signal_bw_dbm,ase_0p1nm_dbm,rx_total_wdm_power_dbm,rx_signal_power_dbm,effective_snr_db,ber,r2,mae,mse,evm,gmi,ngmi,error_message,path_nodes,span_count,gnpy_request_json,gnpy_result_json,gnpy_spectrum_json,opticommpy_request_json,opticommpy_result_json,lstm_request_json,lstm_result_json,lstm_forecast_csv,lstm_model_path,eye_diagram_png,constellation_png,psd_png,notes,metrics_json
iter-2-scenario-2253,2,NDFF,bristol,froxfield,,,118.2,voyager,QPSK,32.0,100.0,8,11101110,6,-4.5,gnpy,gnpy,Scenario Expander selected this engine from the task semantics.,real,ok,6.297,31.51,-39.06,6.297,,31.51,,-39.06,,,-7.55,,,,,,,,,,bristol -> bradley stoke -> froxfield,2,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-2253_request.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-2253_result.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-2253_spectrum.json,,,,,,,,,,Dataset generation for Bristol to Froxfield. Power sweep refined by reflection.,"{'channels_simulated': 6, 'channel_slots': 8, 'spans_simulated': 2, 'launch_power_dbm': -4.5, 'transmitter_type': 'voyager', 'channel_pattern': '11101110', 'channel_details': [{'channel_number': 1.0, 'frequency_thz': 194.0, 'channel_power_dbm': -7.55, 'osnr_signal_bw_db': 31.51, 'snr_nli_signal_bw_db': 6.73, 'gsnr_signal_bw_db': 6.71}, {'channel_number': 2.0, 'frequency_thz': 194.0375, 'channel_power_dbm': -7.55, 'osnr_signal_bw_db': 31.51, 'snr_nli_signal_bw_db': 6.0, 'gsnr_signal_bw_db': 5.99}, {'channel_number': 3.0, 'frequency_thz': 194.075, 'channel_power_dbm': -7.55, 'osnr_signal_bw_db': 31.51, 'snr_nli_signal_bw_db': 6.22, 'gsnr_signal_bw_db': 6.21}, {'channel_number': 5.0, 'frequency_thz': 194.15, 'channel_power_dbm': -7.55, 'osnr_signal_bw_db': 31.51, 'snr_nli_signal_bw_db': 6.21, 'gsnr_signal_bw_db': 6.2}, {'channel_number': 6.0, 'frequency_thz': 194.1875, 'channel_power_dbm': -7.55, 'osnr_signal_bw_db': 31.51, 'snr_nli_signal_bw_db': 5.99, 'gsnr_signal_bw_db': 5.98}, {'channel_number': 7.0, 'frequency_thz': 194.225, 'channel_power_dbm': -7.55, 'osnr_signal_bw_db': 31.51, 'snr_nli_signal_bw_db': 6.7, 'gsnr_signal_bw_db': 6.69}], 'rx_signal_power_dbm': -7.55, 'osnr_signal_bw_db': 31.51, 'gsnr_signal_bw_db': 6.297, 'ase_signal_bw_dbm': -39.06}"
iter-2-scenario-2254,2,NDFF,bristol,froxfield,,,118.2,voyager,QPSK,32.0,100.0,8,11101111,7,-5.5,gnpy,gnpy,Scenario Expander selected this engine from the task semantics.,real,ok,6.031,31.11,-38.66,6.031,,31.11,,-38.66,,,-7.55,,,,,,,,,,bristol -> bradley stoke -> froxfield,2,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-2254_request.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-2254_result.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-2254_spectrum.json,,,,,,,,,,Dataset generation for Bristol to Froxfield. Power sweep refined by reflection.,"{'channels_simulated': 7, 'channel_slots': 8, 'spans_simulated': 2, 'launch_power_dbm': -5.5, 'transmitter_type': 'voyager', 'channel_pattern': '11101111', 'channel_details': [{'channel_number': 1.0, 'frequency_thz': 194.0, 'channel_power_dbm': -7.55, 'osnr_signal_bw_db': 31.11, 'snr_nli_signal_bw_db': 6.61, 'gsnr_signal_bw_db': 6.6}, {'channel_number': 2.0, 'frequency_thz': 194.0375, 'channel_power_dbm': -7.55, 'osnr_signal_bw_db': 31.11, 'snr_nli_signal_bw_db': 5.89, 'gsnr_signal_bw_db': 5.88}, {'channel_number': 3.0, 'frequency_thz': 194.075, 'channel_power_dbm': -7.55, 'osnr_signal_bw_db': 31.11, 'snr_nli_signal_bw_db': 6.07, 'gsnr_signal_bw_db': 6.06}, {'channel_number': 5.0, 'frequency_thz': 194.15, 'channel_power_dbm': -7.55, 'osnr_signal_bw_db': 31.11, 'snr_nli_signal_bw_db': 5.94, 'gsnr_signal_bw_db': 5.92}, {'channel_number': 6.0, 'frequency_thz': 194.1875, 'channel_power_dbm': -7.55, 'osnr_signal_bw_db': 31.11, 'snr_nli_signal_bw_db': 5.58, 'gsnr_signal_bw_db': 5.57}, {'channel_number': 7.0, 'frequency_thz': 194.225, 'channel_power_dbm': -7.55, 'osnr_signal_bw_db': 31.11, 'snr_nli_signal_bw_db': 5.72, 'gsnr_signal_bw_db': 5.71}, {'channel_number': 8.0, 'frequency_thz': 194.2625, 'channel_power_dbm': -7.55, 'osnr_signal_bw_db': 31.11, 'snr_nli_signal_bw_db': 6.49, 'gsnr_signal_bw_db': 6.48}], 'rx_signal_power_dbm': -7.55, 'osnr_signal_bw_db': 31.11, 'gsnr_signal_bw_db': 6.031, 'ase_signal_bw_dbm': -38.66}"
iter-2-scenario-2255,2,NDFF,bristol,froxfield,,,118.2,voyager,QPSK,32.0,100.0,8,11101111,7,-5.0,gnpy,gnpy,Scenario Expander selected this engine from the task semantics.,real,ok,6.013,31.32,-38.87,6.013,,31.32,,-38.87,,,-7.55,,,,,,,,,,bristol -> bradley stoke -> froxfield,2,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-2255_request.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-2255_result.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-2255_spectrum.json,,,,,,,,,,Dataset generation for Bristol to Froxfield. Power sweep refined by reflection.,"{'channels_simulated': 7, 'channel_slots': 8, 'spans_simulated': 2, 'launch_power_dbm': -5.0, 'transmitter_type': 'voyager', 'channel_pattern': '11101111', 'channel_details': [{'channel_number': 1.0, 'frequency_thz': 194.0, 'channel_power_dbm': -7.55, 'osnr_signal_bw_db': 31.32, 'snr_nli_signal_bw_db': 6.59, 'gsnr_signal_bw_db': 6.58}, {'channel_number': 2.0, 'frequency_thz': 194.0375, 'channel_power_dbm': -7.55, 'osnr_signal_bw_db': 31.32, 'snr_nli_signal_bw_db': 5.87, 'gsnr_signal_bw_db': 5.86}, {'channel_number': 3.0, 'frequency_thz': 194.075, 'channel_power_dbm': -7.55, 'osnr_signal_bw_db': 31.32, 'snr_nli_signal_bw_db': 6.05, 'gsnr_signal_bw_db': 6.04}, {'channel_number': 5.0, 'frequency_thz': 194.15, 'channel_power_dbm': -7.55, 'osnr_signal_bw_db': 31.32, 'snr_nli_signal_bw_db': 5.92, 'gsnr_signal_bw_db': 5.91}, {'channel_number': 6.0, 'frequency_thz': 194.1875, 'channel_power_dbm': -7.55, 'osnr_signal_bw_db': 31.32, 'snr_nli_signal_bw_db': 5.56, 'gsnr_signal_bw_db': 5.55}, {'channel_number': 7.0, 'frequency_thz': 194.225, 'channel_power_dbm': -7.55, 'osnr_signal_bw_db': 31.32, 'snr_nli_signal_bw_db': 5.7, 'gsnr_signal_bw_db': 5.69}, {'channel_number': 8.0, 'frequency_thz': 194.2625, 'channel_power_dbm': -7.55, 'osnr_signal_bw_db': 31.32, 'snr_nli_signal_bw_db': 6.48, 'gsnr_signal_bw_db': 6.46}], 'rx_signal_power_dbm': -7.55, 'osnr_signal_bw_db': 31.32, 'gsnr_signal_bw_db': 6.013, 'ase_signal_bw_dbm': -38.87}"
iter-2-scenario-2256,2,NDFF,bristol,froxfield,,,118.2,voyager,QPSK,32.0,100.0,8,11101111,7,-4.5,gnpy,gnpy,Scenario Expander selected this engine from the task semantics.,real,ok,5.991,31.51,-39.06,5.991,,31.51,,-39.06,,,-7.55,,,,,,,,,,bristol -> bradley stoke -> froxfield,2,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-2256_request.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-2256_result.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-2256_spectrum.json,,,,,,,,,,Dataset generation for Bristol to Froxfield. Power sweep refined by reflection.,"{'channels_simulated': 7, 'channel_slots': 8, 'spans_simulated': 2, 'launch_power_dbm': -4.5, 'transmitter_type': 'voyager', 'channel_pattern': '11101111', 'channel_details': [{'channel_number': 1.0, 'frequency_thz': 194.0, 'channel_power_dbm': -7.55, 'osnr_signal_bw_db': 31.51, 'snr_nli_signal_bw_db': 6.57, 'gsnr_signal_bw_db': 6.56}, {'channel_number': 2.0, 'frequency_thz': 194.0375, 'channel_power_dbm': -7.55, 'osnr_signal_bw_db': 31.51, 'snr_nli_signal_bw_db': 5.85, 'gsnr_signal_bw_db': 5.84}, {'channel_number': 3.0, 'frequency_thz': 194.075, 'channel_power_dbm': -7.55, 'osnr_signal_bw_db': 31.51, 'snr_nli_signal_bw_db': 6.03, 'gsnr_signal_bw_db': 6.02}, {'channel_number': 5.0, 'frequency_thz': 194.15, 'channel_power_dbm': -7.55, 'osnr_signal_bw_db': 31.51, 'snr_nli_signal_bw_db': 5.89, 'gsnr_signal_bw_db': 5.88}, {'channel_number': 6.0, 'frequency_thz': 194.1875, 'channel_power_dbm': -7.55, 'osnr_signal_bw_db': 31.51, 'snr_nli_signal_bw_db': 5.54, 'gsnr_signal_bw_db': 5.53}, {'channel_number': 7.0, 'frequency_thz': 194.225, 'channel_power_dbm': -7.55, 'osnr_signal_bw_db': 31.51, 'snr_nli_signal_bw_db': 5.68, 'gsnr_signal_bw_db': 5.67}, {'channel_number': 8.0, 'frequency_thz': 194.2625, 'channel_power_dbm': -7.55, 'osnr_signal_bw_db': 31.51, 'snr_nli_signal_bw_db': 6.45, 'gsnr_signal_bw_db': 6.44}], 'rx_signal_power_dbm': -7.55, 'osnr_signal_bw_db': 31.51, 'gsnr_signal_bw_db': 5.991, 'ase_signal_bw_dbm': -39.06}"
iter-2-scenario-2257,2,NDFF,bristol,froxfield,,,118.2,voyager,QPSK,32.0,100.0,8,11110000,4,-5.5,gnpy,gnpy,Scenario Expander selected this engine from the task semantics.,real,ok,6.688,31.11,-38.66,6.688,,31.11,,-38.66,,,-7.55,,,,,,,,,,bristol -> bradley stoke -> froxfield,2,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-2257_request.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-2257_result.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-2257_spectrum.json,,,,,,,,,,Dataset generation for Bristol to Froxfield. Power sweep refined by reflection.,"{'channels_simulated': 4, 'channel_slots': 8, 'spans_simulated': 2, 'launch_power_dbm': -5.5, 'transmitter_type': 'voyager', 'channel_pattern': '11110000', 'channel_details': [{'channel_number': 1.0, 'frequency_thz': 194.0, 'channel_power_dbm': -7.55, 'osnr_signal_bw_db': 31.11, 'snr_nli_signal_bw_db': 7.09, 'gsnr_signal_bw_db': 7.08}, {'channel_number': 2.0, 'frequency_thz': 194.0375, 'channel_power_dbm': -7.55, 'osnr_signal_bw_db': 31.11, 'snr_nli_signal_bw_db': 6.32, 'gsnr_signal_bw_db': 6.31}, {'channel_number': 3.0, 'frequency_thz': 194.075, 'channel_power_dbm': -7.55, 'osnr_signal_bw_db': 31.11, 'snr_nli_signal_bw_db': 6.32, 'gsnr_signal_bw_db': 6.3}, {'channel_number': 4.0, 'frequency_thz': 194.1125, 'channel_power_dbm': -7.55, 'osnr_signal_bw_db': 31.11, 'snr_nli_signal_bw_db': 7.08, 'gsnr_signal_bw_db': 7.06}], 'rx_signal_power_dbm': -7.55, 'osnr_signal_bw_db': 31.11, 'gsnr_signal_bw_db': 6.688, 'ase_signal_bw_dbm': -38.66}"
iter-2-scenario-2258,2,NDFF,bristol,froxfield,,,118.2,voyager,QPSK,32.0,100.0,8,11110000,4,-5.0,gnpy,gnpy,Scenario Expander selected this engine from the task semantics.,real,ok,6.67,31.32,-38.87,6.67,,31.32,,-38.87,,,-7.55,,,,,,,,,,bristol -> bradley stoke -> froxfield,2,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-2258_request.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-2258_result.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-2258_spectrum.json,,,,,,,,,,Dataset generation for Bristol to Froxfield. Power sweep refined by reflection.,"{'channels_simulated': 4, 'channel_slots': 8, 'spans_simulated': 2, 'launch_power_dbm': -5.0, 'transmitter_type': 'voyager', 'channel_pattern': '11110000', 'channel_details': [{'channel_number': 1.0, 'frequency_thz': 194.0, 'channel_power_dbm': -7.55, 'osnr_signal_bw_db': 31.32, 'snr_nli_signal_bw_db': 7.07, 'gsnr_signal_bw_db': 7.06}, {'channel_number': 2.0, 'frequency_thz': 194.0375, 'channel_power_dbm': -7.55, 'osnr_signal_bw_db': 31.32, 'snr_nli_signal_bw_db': 6.3, 'gsnr_signal_bw_db': 6.29}, {'channel_number': 3.0, 'frequency_thz': 194.075, 'channel_power_dbm': -7.55, 'osnr_signal_bw_db': 31.32, 'snr_nli_signal_bw_db': 6.3, 'gsnr_signal_bw_db': 6.28}, {'channel_number': 4.0, 'frequency_thz': 194.1125, 'channel_power_dbm': -7.55, 'osnr_signal_bw_db': 31.32, 'snr_nli_signal_bw_db': 7.06, 'gsnr_signal_bw_db': 7.05}], 'rx_signal_power_dbm': -7.55, 'osnr_signal_bw_db': 31.32, 'gsnr_signal_bw_db': 6.67, 'ase_signal_bw_dbm': -38.87}"
iter-2-scenario-2259,2,NDFF,bristol,froxfield,,,118.2,voyager,QPSK,32.0,100.0,8,11110000,4,-4.5,gnpy,gnpy,Scenario Expander selected this engine from the task semantics.,real,ok,6.645,31.51,-39.06,6.645,,31.51,,-39.06,,,-7.55,,,,,,,,,,bristol -> bradley stoke -> froxfield,2,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-2259_request.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-2259_result.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-2259_spectrum.json,,,,,,,,,,Dataset generation for Bristol to Froxfield. Power sweep refined by reflection.,"{'channels_simulated': 4, 'channel_slots': 8, 'spans_simulated': 2, 'launch_power_dbm': -4.5, 'transmitter_type': 'voyager', 'channel_pattern': '11110000', 'channel_details': [{'channel_number': 1.0, 'frequency_thz': 194.0, 'channel_power_dbm': -7.55, 'osnr_signal_bw_db': 31.51, 'snr_nli_signal_bw_db': 7.05, 'gsnr_signal_bw_db': 7.04}, {'channel_number': 2.0, 'frequency_thz': 194.0375, 'channel_power_dbm': -7.55, 'osnr_signal_bw_db': 31.51, 'snr_nli_signal_bw_db': 6.28, 'gsnr_signal_bw_db': 6.26}, {'channel_number': 3.0, 'frequency_thz': 194.075, 'channel_power_dbm': -7.55, 'osnr_signal_bw_db': 31.51, 'snr_nli_signal_bw_db': 6.27, 'gsnr_signal_bw_db': 6.26}, {'channel_number': 4.0, 'frequency_thz': 194.1125, 'channel_power_dbm': -7.55, 'osnr_signal_bw_db': 31.51, 'snr_nli_signal_bw_db': 7.04, 'gsnr_signal_bw_db': 7.02}], 'rx_signal_power_dbm': -7.55, 'osnr_signal_bw_db': 31.51, 'gsnr_signal_bw_db': 6.645, 'ase_signal_bw_dbm': -39.06}"
iter-2-scenario-2260,2,NDFF,bristol,froxfield,,,118.2,voyager,QPSK,32.0,100.0,8,11110001,5,-5.5,gnpy,gnpy,Scenario Expander selected this engine from the task semantics.,real,ok,6.916,31.11,-38.66,6.916,,31.11,,-38.66,,,-7.55,,,,,,,,,,bristol -> bradley stoke -> froxfield,2,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-2260_request.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-2260_result.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-2260_spectrum.json,,,,,,,,,,Dataset generation for Bristol to Froxfield. Power sweep refined by reflection.,"{'channels_simulated': 5, 'channel_slots': 8, 'spans_simulated': 2, 'launch_power_dbm': -5.5, 'transmitter_type': 'voyager', 'channel_pattern': '11110001', 'channel_details': [{'channel_number': 1.0, 'frequency_thz': 194.0, 'channel_power_dbm': -7.55, 'osnr_signal_bw_db': 31.11, 'snr_nli_signal_bw_db': 6.93, 'gsnr_signal_bw_db': 6.91}, {'channel_number': 2.0, 'frequency_thz': 194.0375, 'channel_power_dbm': -7.55, 'osnr_signal_bw_db': 31.11, 'snr_nli_signal_bw_db': 6.16, 'gsnr_signal_bw_db': 6.14}, {'channel_number': 3.0, 'frequency_thz': 194.075, 'channel_power_dbm': -7.55, 'osnr_signal_bw_db': 31.11, 'snr_nli_signal_bw_db': 6.12, 'gsnr_signal_bw_db': 6.11}, {'channel_number': 4.0, 'frequency_thz': 194.1125, 'channel_power_dbm': -7.55, 'osnr_signal_bw_db': 31.11, 'snr_nli_signal_bw_db': 6.79, 'gsnr_signal_bw_db': 6.78}, {'channel_number': 8.0, 'frequency_thz': 194.2625, 'channel_power_dbm': -7.55, 'osnr_signal_bw_db': 31.11, 'snr_nli_signal_bw_db': 8.66, 'gsnr_signal_bw_db': 8.64}], 'rx_signal_power_dbm': -7.55, 'osnr_signal_bw_db': 31.11, 'gsnr_signal_bw_db': 6.916, 'ase_signal_bw_dbm': -38.66}"
iter-2-scenario-2261,2,NDFF,bristol,froxfield,,,118.2,voyager,QPSK,32.0,100.0,8,11110001,5,-5.0,gnpy,gnpy,Scenario Expander selected this engine from the task semantics.,real,ok,6.896,31.32,-38.87,6.896,,31.32,,-38.87,,,-7.55,,,,,,,,,,bristol -> bradley stoke -> froxfield,2,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-2261_request.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-2261_result.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-2261_spectrum.json,,,,,,,,,,Dataset generation for Bristol to Froxfield. Power sweep refined by reflection.,"{'channels_simulated': 5, 'channel_slots': 8, 'spans_simulated': 2, 'launch_power_dbm': -5.0, 'transmitter_type': 'voyager', 'channel_pattern': '11110001', 'channel_details': [{'channel_number': 1.0, 'frequency_thz': 194.0, 'channel_power_dbm': -7.55, 'osnr_signal_bw_db': 31.32, 'snr_nli_signal_bw_db': 6.91, 'gsnr_signal_bw_db': 6.89}, {'channel_number': 2.0, 'frequency_thz': 194.0375, 'channel_power_dbm': -7.55, 'osnr_signal_bw_db': 31.32, 'snr_nli_signal_bw_db': 6.14, 'gsnr_signal_bw_db': 6.12}, {'channel_number': 3.0, 'frequency_thz': 194.075, 'channel_power_dbm': -7.55, 'osnr_signal_bw_db': 31.32, 'snr_nli_signal_bw_db': 6.1, 'gsnr_signal_bw_db': 6.09}, {'channel_number': 4.0, 'frequency_thz': 194.1125, 'channel_power_dbm': -7.55, 'osnr_signal_bw_db': 31.32, 'snr_nli_signal_bw_db': 6.77, 'gsnr_signal_bw_db': 6.76}, {'channel_number': 8.0, 'frequency_thz': 194.2625, 'channel_power_dbm': -7.55, 'osnr_signal_bw_db': 31.32, 'snr_nli_signal_bw_db': 8.64, 'gsnr_signal_bw_db': 8.62}], 'rx_signal_power_dbm': -7.55, 'osnr_signal_bw_db': 31.32, 'gsnr_signal_bw_db': 6.896, 'ase_signal_bw_dbm': -38.87}"
iter-2-scenario-2262,2,NDFF,bristol,froxfield,,,118.2,voyager,QPSK,32.0,100.0,8,11110001,5,-4.5,gnpy,gnpy,Scenario Expander selected this engine from the task semantics.,real,ok,6.872,31.51,-39.06,6.872,,31.51,,-39.06,,,-7.55,,,,,,,,,,bristol -> bradley stoke -> froxfield,2,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-2262_request.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-2262_result.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-2262_spectrum.json,,,,,,,,,,Dataset generation for Bristol to Froxfield. Power sweep refined by reflection.,"{'channels_simulated': 5, 'channel_slots': 8, 'spans_simulated': 2, 'launch_power_dbm': -4.5, 'transmitter_type': 'voyager', 'channel_pattern': '11110001', 'channel_details': [{'channel_number': 1.0, 'frequency_thz': 194.0, 'channel_power_dbm': -7.55, 'osnr_signal_bw_db': 31.51, 'snr_nli_signal_bw_db': 6.88, 'gsnr_signal_bw_db': 6.87}, {'channel_number': 2.0, 'frequency_thz': 194.0375, 'channel_power_dbm': -7.55, 'osnr_signal_bw_db': 31.51, 'snr_nli_signal_bw_db': 6.11, 'gsnr_signal_bw_db': 6.1}, {'channel_number': 3.0, 'frequency_thz': 194.075, 'channel_power_dbm': -7.55, 'osnr_signal_bw_db': 31.51, 'snr_nli_signal_bw_db': 6.08, 'gsnr_signal_bw_db': 6.06}, {'channel_number': 4.0, 'frequency_thz': 194.1125, 'channel_power_dbm': -7.55, 'osnr_signal_bw_db': 31.51, 'snr_nli_signal_bw_db': 6.75, 'gsnr_signal_bw_db': 6.73}, {'channel_number': 8.0, 'frequency_thz': 194.2625, 'channel_power_dbm': -7.55, 'osnr_signal_bw_db': 31.51, 'snr_nli_signal_bw_db': 8.62, 'gsnr_signal_bw_db': 8.6}], 'rx_signal_power_dbm': -7.55, 'osnr_signal_bw_db': 31.51, 'gsnr_signal_bw_db': 6.872, 'ase_signal_bw_dbm': -39.06}"
iter-2-scenario-2263,2,NDFF,bristol,froxfield,,,118.2,voyager,QPSK,32.0,100.0,8,11110010,5,-5.5,gnpy,gnpy,Scenario Expander selected this engine from the task semantics.,real,ok,6.81,31.11,-38.66,6.81,,31.11,,-38.66,,,-7.55,,,,,,,,,,bristol -> bradley stoke -> froxfield,2,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-2263_request.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-2263_result.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-2263_spectrum.json,,,,,,,,,,Dataset generation for Bristol to Froxfield. Power sweep refined by reflection.,"{'channels_simulated': 5, 'channel_slots': 8, 'spans_simulated': 2, 'launch_power_dbm': -5.5, 'transmitter_type': 'voyager', 'channel_pattern': '11110010', 'channel_details': [{'channel_number': 1.0, 'frequency_thz': 194.0, 'channel_power_dbm': -7.55, 'osnr_signal_bw_db': 31.11, 'snr_nli_signal_bw_db': 6.9, 'gsnr_signal_bw_db': 6.88}, {'channel_number': 2.0, 'frequency_thz': 194.0375, 'channel_power_dbm': -7.55, 'osnr_signal_bw_db': 31.11, 'snr_nli_signal_bw_db': 6.12, 'gsnr_signal_bw_db': 6.11}, {'channel_number': 3.0, 'frequency_thz': 194.075, 'channel_power_dbm': -7.55, 'osnr_signal_bw_db': 31.11, 'snr_nli_signal_bw_db': 6.07, 'gsnr_signal_bw_db': 6.06}, {'channel_number': 4.0, 'frequency_thz': 194.1125, 'channel_power_dbm': -7.55, 'osnr_signal_bw_db': 31.11, 'snr_nli_signal_bw_db': 6.7, 'gsnr_signal_bw_db': 6.68}, {'channel_number': 7.0, 'frequency_thz': 194.225, 'channel_power_dbm': -7.55, 'osnr_signal_bw_db': 31.11, 'snr_nli_signal_bw_db': 8.35, 'gsnr_signal_bw_db': 8.32}], 'rx_signal_power_dbm': -7.55, 'osnr_signal_bw_db': 31.11, 'gsnr_signal_bw_db': 6.81, 'ase_signal_bw_dbm': -38.66}"
iter-2-scenario-2264,2,NDFF,bristol,froxfield,,,118.2,voyager,QPSK,32.0,100.0,8,11110010,5,-5.0,gnpy,gnpy,Scenario Expander selected this engine from the task semantics.,real,ok,6.792,31.32,-38.87,6.792,,31.32,,-38.87,,,-7.55,,,,,,,,,,bristol -> bradley stoke -> froxfield,2,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-2264_request.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-2264_result.json,C:\Users\po19996\Downloads\code\ECOC2026\oopt-gnpy\data\_gnpy_cli_runtime\iter-2-scenario-2264_spectrum.json,,,,,,,,,,Dataset generation for Bristol to Froxfield. Power sweep refined by reflection.,"{'channels_simulated': 5, 'channel_slots': 8, 'spans_simulated': 2, 'launch_power_dbm': -5.0, 'transmitter_type': 'voyager', 'channel_pattern': '11110010', 'channel_details': [{'channel_number': 1.0, 'frequency_thz': 194.0, 'channel_power_dbm': -7.55, 'osnr_signal_bw_db': 31.32, 'snr_nli_signal_bw_db': 6.88, 'gsnr_signal_bw_db': 6.86}, {'channel_number': 2.0, 'frequency_thz': 194.0375, 'channel_power_dbm': -7.55, 'osnr_signal_bw_db': 31.32, 'snr_nli_signal_bw_db': 6.11, 'gsnr_signal_bw_db': 6.09}, {'channel_number': 3.0, 'frequency_thz': 194.075, 'channel_power_dbm': -7.55, 'osnr_signal_bw_db': 31.32, 'snr_nli_signal_bw_db': 6.05, 'gsnr_signal_bw_db': 6.04}, {'channel_number': 4.0, 'frequency_thz': 194.1125, 'channel_power_dbm': -7.55, 'osnr_signal_bw_db': 31.32, 'snr_nli_signal_bw_db': 6.68, 'gsnr_signal_bw_db': 6.66}, {'channel_number': 7.0, 'frequency_thz': 194.225, 'channel_power_dbm': -7.55, 'osnr_signal_bw_db': 31.32, 'snr_nli_signal_bw_db': 8.33, 'gsnr_signal_bw_db': 8.31}], 'rx_signal_power_dbm': -7.55, 'osnr_signal_bw_db': 31.32, 'gsnr_signal_bw_db': 6.792, 'ase_signal_bw_dbm': -38.87}"
